0	f9498236-c0d7-443e-85ea-3ded1a7c270e0	f9498236-c0d7-443e-85ea-3ded1a7c270e0end	 After buying an outfit to match, she decides to head home.	Kim put her things down and decided to go to a movie instead.
1	b4c29adb-5bc8-41de-96cb-be694a0a77141	b4c29adb-5bc8-41de-96cb-be694a0a77141end	 However, they welcome him, and they don't seem to mind his age.	The younger skaters taught Morris a lot of tricks.
0	e2d48e18-276a-4de1-81af-594cf54c2a900	e2d48e18-276a-4de1-81af-594cf54c2a900end	 Jim felt something break on his arm.	Jim decided to do a handstand.
0	cd3a45c7-446c-460a-aa06-e31e674ca2190	cd3a45c7-446c-460a-aa06-e31e674ca2190end	 He was determined to win at all cost.	Robert stopped trying and lost the contest on purpose.
0	30692936-299b-4ca9-b2fb-74509d0d3e250	30692936-299b-4ca9-b2fb-74509d0d3e250end	 Sarah broke her big toe.	Sara laughed hysterically.
0	7951ad48-6f89-461b-8548-516678c0cb640	7951ad48-6f89-461b-8548-516678c0cb640end	 I had advantage of the deuce.	I decided to forfeit the game.
1	03cf83cf-012c-40e0-89a4-4f9ff3ff2a781	03cf83cf-012c-40e0-89a4-4f9ff3ff2a781end	 Things changed one day for Ritz when his owner got cancer.	Ritz was orphaned and had to be sent to a shelter.
1	705a69e2-7aeb-4c94-a1fb-2997d11e74ca1	705a69e2-7aeb-4c94-a1fb-2997d11e74ca1end	 Sam was very embarrassed the first day.	All his classmates were very supportive though.
0	0e1cae86-3c60-4150-b34a-f306fa9fa1e30	0e1cae86-3c60-4150-b34a-f306fa9fa1e30end	 He drank and danced with his friends all night.	Tommy had bad friends.
1	16c0b5f5-3c48-42c3-a5c6-ad5e4e6e45751	16c0b5f5-3c48-42c3-a5c6-ad5e4e6e45751end	 Megan and I sat on the curb all afternoon.	After counting the cars, we went back home.
0	a8ca1926-5d63-4de0-a1e5-d0826fbe0bf00	a8ca1926-5d63-4de0-a1e5-d0826fbe0bf00end	 When he gets home he feels tired but satisfied.	James decides to never leave the house again.
0	1dcf333e-d6a5-4798-94ce-f1fbf2d3758b0	1dcf333e-d6a5-4798-94ce-f1fbf2d3758b0end	 Over several hours, she washed and dried them.	Ana took several hours drying medicinal herbs.
1	364ff78a-b959-4051-b50b-29d480ba06611	364ff78a-b959-4051-b50b-29d480ba06611end	 And when it was summer, hair long hair made her too hot.	Jane decided to cut her hair short for summer.
1	aff4c215-48cf-46b6-9e7d-0f66bab8fe981	aff4c215-48cf-46b6-9e7d-0f66bab8fe981end	 Jill finished dressing into her toga-like white gown.	Her date arrived and complimented her appearance.
1	f44a23aa-b910-4c97-8ec0-54487fdd3bb71	f44a23aa-b910-4c97-8ec0-54487fdd3bb71end	 She rolled the pinecones in peanut butter and bird seed.	She hung the pinecones from the trees and waited for the birds.
1	2290ba2a-137b-4047-aeec-cb133268a2381	2290ba2a-137b-4047-aeec-cb133268a2381end	 Abby made five and Tammy made seven more.	They decided to keep the bracelets for themselves.
0	4527bb6a-c109-434b-bf49-dffe2874b9030	4527bb6a-c109-434b-bf49-dffe2874b9030end	 The server brought them back to the cook.	The cook praised him.
0	91a8783a-1db2-4047-afd5-0171b05c0ed60	91a8783a-1db2-4047-afd5-0171b05c0ed60end	 One day Vinny saw Denzel Washington out taking a stroll.	Vinny kept walking.
1	45afcd92-2b65-44a8-9c9f-3f732e1571671	45afcd92-2b65-44a8-9c9f-3f732e1571671end	 They checked it for her and it was dead.	Kelly reluctantly paid for a new battery.
0	b1cc4611-443a-4f6b-8409-79fc5d2011c80	b1cc4611-443a-4f6b-8409-79fc5d2011c80end	 Ashley broke her leg and can not be in the water.	Ashley spent her summer riding her bike instead.
0	ac39ee93-4288-4302-aa7b-757fca64f2fb0	ac39ee93-4288-4302-aa7b-757fca64f2fb0end	 The zoo keeper had to stop the elephant and get her.	Sue continued to ride the elephant.
0	e4df84be-6c8d-4271-93d8-73999aab7fef0	e4df84be-6c8d-4271-93d8-73999aab7fef0end	 She appreciated the gesture.	Doug's wife was angry.
0	3551862d-06d4-41b1-94a7-f547eb6d60630	3551862d-06d4-41b1-94a7-f547eb6d60630end	 He ended up sitting in the upper deck.	Tom thought it was the best hockey game ever.
1	ec53f1ac-95bb-4265-b834-d4e1c170dd541	ec53f1ac-95bb-4265-b834-d4e1c170dd541end	 She was very worried and the fastest way to get to her was by plane.	Janet realized she had to finally face her fear.
0	9c8aee80-5ae1-4ecc-9aea-1ba7e2db79590	9c8aee80-5ae1-4ecc-9aea-1ba7e2db79590end	 The family had beans every night until they realized she was serious.	The family agreed to sell their house.
0	49d4fb9a-b040-49f2-81fb-39da227edb130	49d4fb9a-b040-49f2-81fb-39da227edb130end	 It was two girls.	The girls ran a marathon.
0	19852081-0594-415f-924f-19b2e606a26e0	19852081-0594-415f-924f-19b2e606a26e0end	 There was no enough room for Kay's things.	Kay had to go buy more things.
1	e74a6f7f-b7a8-40b8-a5a5-08a86aff538a1	e74a6f7f-b7a8-40b8-a5a5-08a86aff538a1end	 Jenny had security look at the camera footage.	They confirmed Jenny's suspicions.
0	3ad7abe0-7036-443c-aae7-f614a846aec80	3ad7abe0-7036-443c-aae7-f614a846aec80end	 He buys them and immediately starts listening to music.	Hector decides he doesn't like music.
0	a320d13e-5936-4b94-b152-81c7f2880d120	a320d13e-5936-4b94-b152-81c7f2880d120end	 Rob opened the gift in disbelief and drew a smile.	Rob was disappointed.
0	d0e044bd-b49a-4078-8519-a04a9997b1950	d0e044bd-b49a-4078-8519-a04a9997b1950end	 His new boss is impressed with how good he looks.	Marco is horrified by the reaction of his boss.
0	d2c65c75-7b83-427e-8d29-76c3ce036b0e0	d2c65c75-7b83-427e-8d29-76c3ce036b0e0end	 She went to a class and breathed and focused.	She started teaching meditation the next day.
0	ca41e234-633f-4b0b-8f7f-7cca85b688ea0	ca41e234-633f-4b0b-8f7f-7cca85b688ea0end	 Come summer, he tested it out in the lake.	Kay used the raft for firewood.
1	d0cc2b2d-106a-4255-a946-cddb42b76b471	d0cc2b2d-106a-4255-a946-cddb42b76b471end	 She called the listed number to arrange an interview.	Bonnie got the job eventually.
0	345f9565-a35f-4d3e-828d-72ea9b0cc6ba0	345f9565-a35f-4d3e-828d-72ea9b0cc6ba0end	 Jay was so stuffed full of Buffalo wings at the end of the festival!	Jay wished he had ate more buffalo wings.
0	6c3e9a76-0976-4597-b600-dcf6766d16fa0	6c3e9a76-0976-4597-b600-dcf6766d16fa0end	 He scared everyone, and the whole neighborhood complained.	He was the most loved man in the neighborhood.
1	5ccfaaba-fd87-4439-a947-a31fb8d943dd1	5ccfaaba-fd87-4439-a947-a31fb8d943dd1end	 She searches for an assortment of different taco recipes.	Candice got better at making tacos.
0	23f75488-ac93-4c34-8914-a7727508f8ef0	23f75488-ac93-4c34-8914-a7727508f8ef0end	 Joe ordered a pizza online.	Joe paid for the delivery of some Chinese food.
0	6f21cce2-3086-4096-9243-7799ad8316900	6f21cce2-3086-4096-9243-7799ad8316900end	 He asked the clerk where they were.	The clerk told him where the bacon was located.
1	56d8378d-0d44-4cb1-a0cd-26b793c4663b1	56d8378d-0d44-4cb1-a0cd-26b793c4663b1end	 Then they noticed her looking down at them from the top branches.	The Smiths all cheered, and rushed to hug their cat.
0	7f106d09-88a1-4307-8fea-06f32a31157c0	7f106d09-88a1-4307-8fea-06f32a31157c0end	 He forgot to ask for arrows for the bow.	He went to the sporting goods store to buy bullets.
0	9b3c381e-f61d-41ad-a815-fa82966818db0	9b3c381e-f61d-41ad-a815-fa82966818db0end	 It was a long and painful experience for both of them.	Sam was very amused by his dog's behavior.
1	656ac29e-6812-4435-93f3-790af77965ef1	656ac29e-6812-4435-93f3-790af77965ef1end	 Eventually the fly flew out on its own.	Don closed the door it flew out of.
1	e3fd2b48-cd9e-4f10-98b8-030c6ce19d811	e3fd2b48-cd9e-4f10-98b8-030c6ce19d811end	 I decided to cook several of them to eat.	I devoured the pancakes hungrily.
0	54804420-28ad-4197-ba66-c1f301f8e4a50	54804420-28ad-4197-ba66-c1f301f8e4a50end	 Sometimes she even takes her dog Dexter.	Abigail climbed off her wheelchair and onto the bed.
0	49bdca9c-4f31-4864-98bb-6db6e6e8d9ce0	49bdca9c-4f31-4864-98bb-6db6e6e8d9ce0end	 Doug broke his wedding vows to Tracy.	Tracy was happy with Doug.
0	34a62099-27a3-4dec-b2f7-342e55426fca0	34a62099-27a3-4dec-b2f7-342e55426fca0end	 Soon he had one hundred views!	Ethan decided to never make Youtube videos again.
0	8c48b6e4-f783-404b-9e69-e2f590f201720	8c48b6e4-f783-404b-9e69-e2f590f201720end	 I walked for miles searching for my friends.	I decided to stay lost.
1	8c3ce139-e4f2-41c0-af7c-4b65ecb5c0a11	8c3ce139-e4f2-41c0-af7c-4b65ecb5c0a11end	 They arrested him for failure to appear.	He went to jail.
1	14d386a1-4753-4bd0-a752-bbb21e13d8dc1	14d386a1-4753-4bd0-a752-bbb21e13d8dc1end	 She answered their questions brilliantly and with ease.	She was proud of herself.
0	f9d574b6-41fb-4ee3-9a7c-7a687ce1afc60	f9d574b6-41fb-4ee3-9a7c-7a687ce1afc60end	 He plans diligently and purchases the necessary travel items.	Jose vows never to go to Mexico again.
1	f9498236-c0d7-443e-85ea-3ded1a7c270e1	f9498236-c0d7-443e-85ea-3ded1a7c270e1end	 After buying an outfit to match, she decides to head home.	Kim loved everything she bought.
1	37d942c0-21f8-4cde-be56-abb85318a3791	37d942c0-21f8-4cde-be56-abb85318a3791end	 Nila fostered many good memories with her mom and they were happy.	Nila loved her mom.
1	686d0a57-8b7e-460f-972a-65c314ef39991	686d0a57-8b7e-460f-972a-65c314ef39991end	 Ben followed the string to see where it went.	Ben was fascinated by the string.
0	bfb3cf0c-3cce-4b1f-b953-ebccf25217f60	bfb3cf0c-3cce-4b1f-b953-ebccf25217f60end	 He watched from the sidewalk as a man rode away with his bike.	Greg judged the chili cook-off competition.
0	a97be601-1dfc-4302-a72b-0978ffff81fd0	a97be601-1dfc-4302-a72b-0978ffff81fd0end	 When the bus arrived, we all boarded and continued our way.	The bus never arrived, and we missed our field trip.
1	d2f91b44-c9d8-4739-916c-b6a555db3fb21	d2f91b44-c9d8-4739-916c-b6a555db3fb21end	 Then I had to get everything organized.	Then I slept the longest I ever have in my whole life.
1	2ef42f27-39bf-40d8-8636-108de35831031	2ef42f27-39bf-40d8-8636-108de35831031end	 We talk about the old days when we used to play together outside.	It's nice to relax and reminisce.
1	0b2e246e-9290-465e-ad33-77af5e6815281	0b2e246e-9290-465e-ad33-77af5e6815281end	 He loved it so much, he built a large tree house and moved in.	He loved it.
1	a94a118d-643c-434e-8a5b-626aff2969e11	a94a118d-643c-434e-8a5b-626aff2969e11end	 One day his wife told him baby three was on the way.	He was deeply unhappy but afraid to leave.
1	d1857e28-aa9a-4afe-9132-ab27a84779241	d1857e28-aa9a-4afe-9132-ab27a84779241end	 He couldn't keep up with all the women.	John felt humbled.
1	cd3a45c7-446c-460a-aa06-e31e674ca2191	cd3a45c7-446c-460a-aa06-e31e674ca2191end	 He was determined to win at all cost.	Robert studied hard and came in first place at the contest.
1	6f967d5e-3699-418f-99c4-4be8c2f227a81	6f967d5e-3699-418f-99c4-4be8c2f227a81end	 He could see land and water on the other side of the mountain.	Michael loved the view and hoped to return.
0	5c029f1f-b635-4a8c-b469-1816892ad31d0	5c029f1f-b635-4a8c-b469-1816892ad31d0end	 Lia got out of the bus to look.	Lia hated going to England.
0	085eb2c2-bd13-439d-8a61-0244f1c27b250	085eb2c2-bd13-439d-8a61-0244f1c27b250end	 Ben cut it out and took it to the garage.	Ben sold his kidney for crack.
1	5cf80e19-8050-4d98-9a1d-b863be3e9f601	5cf80e19-8050-4d98-9a1d-b863be3e9f601end	 Joe learned quite a lot about Einstein's scientific achievements.	He could not wait for his advanced physics class to start.
0	3ad5e2e4-fb20-459c-98b3-b9711e753f160	3ad5e2e4-fb20-459c-98b3-b9711e753f160end	 Sarah decided this was enough, and went to see a therapist.	The therapist told her she was strange.
0	6e9efc4e-6b0a-412f-95af-8ace0483644d0	6e9efc4e-6b0a-412f-95af-8ace0483644d0end	 After a week no one claimed the money so his boss gave it back to him.	He hated his decision and himself.
0	2fdb6362-2b1b-47b1-9a38-cb3ffe6e92010	2fdb6362-2b1b-47b1-9a38-cb3ffe6e92010end	 When her friends sees her new arrangement, they love it.	Cornelia then moved her bed back to where it was.
1	6516aa86-f856-4411-a128-2dbeba8102bd1	6516aa86-f856-4411-a128-2dbeba8102bd1end	 She picked them one by one.	She had a bountiful harvest.
1	23cd662c-6477-48c0-b326-334e902020281	23cd662c-6477-48c0-b326-334e902020281end	 Then she pulled them out when they were golden brown.	Elda's french fries were perfectly cooked.
0	e378ee18-a45c-4ce9-9506-e852566a8b330	e378ee18-a45c-4ce9-9506-e852566a8b330end	 So Andrew took out his parents secret stash of alcohol.	Andrew wished his parents had alcohol.
1	2f3d8c05-6cab-48cd-93bd-58606d259a5a1	2f3d8c05-6cab-48cd-93bd-58606d259a5a1end	 He met with the professors and got extra tutoring.	Pretty soon, he was up to speed and feeling much more confident.
0	ad2a375a-a800-48a6-881a-7c034f4b3f9d0	ad2a375a-a800-48a6-881a-7c034f4b3f9d0end	 At the end of the week he took off his training wheels.	He realized biking was not for him, and took a nap instead.
0	cad13e34-bd2d-4c63-9f8e-40bb50b838120	cad13e34-bd2d-4c63-9f8e-40bb50b838120end	 He prescribed her pills.	Kelly loves potato chips.
1	1eb35b08-ec06-4ccd-9cbb-8ccf976249071	1eb35b08-ec06-4ccd-9cbb-8ccf976249071end	 The home was absolutely gorgeous.	The Parker family soon moved into their new home.
0	84b1b98f-1e3b-460b-92a7-ef7b8f87e76a0	84b1b98f-1e3b-460b-92a7-ef7b8f87e76a0end	 Jackson found that he loved the taste of beer.	E spit out his beer.
0	99acf9ff-e624-4ab4-b904-ec640c20593c0	99acf9ff-e624-4ab4-b904-ec640c20593c0end	 Bobby's favorite activity was riding on the ferris wheel.	Bobby was bored.
1	5ac09084-6bac-4761-b8d8-adf3b7912dab1	5ac09084-6bac-4761-b8d8-adf3b7912dab1end	 They chased after me in an angry fashion.	I ran away from the ducks.
1	794964a5-4e62-4a85-8e01-fd20b17aa72b1	794964a5-4e62-4a85-8e01-fd20b17aa72b1end	 Everyone started to practice and work much harder.	Karen improved with the team.
0	2ba6a29f-c6cb-4be4-8958-3f76ccf6f08e0	2ba6a29f-c6cb-4be4-8958-3f76ccf6f08e0end	 Before anybody could say anything I licked it.	I ate a hamburger.
1	0f00cda0-7624-4e4f-bbf6-b3b1854480631	0f00cda0-7624-4e4f-bbf6-b3b1854480631end	 The owner said we could get a discount on two dogs.	We each bought one dog.
0	14126bab-64ca-4467-aa1b-0e80352cb1360	14126bab-64ca-4467-aa1b-0e80352cb1360end	 My instructors told me I wasn't ready yet, and I was so hurt by it.	I was very happy.
1	3e4b2ed5-eab3-489d-a6be-3ad106988fa81	3e4b2ed5-eab3-489d-a6be-3ad106988fa81end	 They shopped the rest of the day.	Clara was tired by the time she got home.
1	a643c405-45ac-4245-a3d3-66208ac077f91	a643c405-45ac-4245-a3d3-66208ac077f91end	 He got very sick, out of nowhere.	I took him to the vet to treat him and he got better.
0	5166cfca-16ab-4e30-b944-115a9819ad1c0	5166cfca-16ab-4e30-b944-115a9819ad1c0end	 I hurried home.	I threw the noodles in the trash.
1	743a3dca-d9a4-4297-a47d-34183a672f6d1	743a3dca-d9a4-4297-a47d-34183a672f6d1end	 Then, she went to the register and paid for it all.	I ate a lot of candy that day.
1	6d430931-b572-4cc7-b18e-e7bdec5be9ca1	6d430931-b572-4cc7-b18e-e7bdec5be9ca1end	 She got better quicklyy	Lena went to school only to find out her friends were sick.
1	6a3a0fc5-4b73-478e-8cd9-4a3356aec7e31	6a3a0fc5-4b73-478e-8cd9-4a3356aec7e31end	 However to my dismay I spilled wine all over it.	I was so angry at myself!
0	79a52a70-4a06-4cda-9caa-77b3d819e6100	79a52a70-4a06-4cda-9caa-77b3d819e6100end	 Instead of going to class, I went to the library and did exactly that.	I loved all of my professors.
0	359c1833-b8bc-4f0e-b083-a1120047a73f0	359c1833-b8bc-4f0e-b083-a1120047a73f0end	 I made a decision.	I suggested we choose a different movie.
1	82491e68-a823-425d-9496-d26a1e8be9761	82491e68-a823-425d-9496-d26a1e8be9761end	 She even past a few and actually placed second in her event.	Jennifer was proud of herself for swimming so well.
1	14126bab-64ca-4467-aa1b-0e80352cb1361	14126bab-64ca-4467-aa1b-0e80352cb1361end	 My instructors told me I wasn't ready yet, and I was so hurt by it.	I kept trying and eventually I excelled.
0	95ca9c40-0826-4efd-9f2f-0bc3828e1dff0	95ca9c40-0826-4efd-9f2f-0bc3828e1dff0end	 She got home and scratched it off.	Before she finished she decided it was a waste of time.
0	667536f9-e681-42ae-bba5-afe8b0af70fe0	667536f9-e681-42ae-bba5-afe8b0af70fe0end	 She had to take batting practice for several weekss	That extra practice improved Amber's fielding skills.
1	4dd9695b-4735-45fc-aeea-b5f878aef68e1	4dd9695b-4735-45fc-aeea-b5f878aef68e1end	 He was only of the first people to audition After his performance, the judges were impressed	He received many awards for his dance performances.
0	e17eb2cb-2fa8-4a33-8838-4f9b033fdaa40	e17eb2cb-2fa8-4a33-8838-4f9b033fdaa40end	 He called  up grant.	Joe loaned Grant some money.
1	7af07696-728f-4f63-b975-69c0a251d8f91	7af07696-728f-4f63-b975-69c0a251d8f91end	 But, the full solution remained elusive.	Bob worked hard and then finally solved the puzzle.
1	bc18f305-4f3b-4296-a5ff-702dd706322c1	bc18f305-4f3b-4296-a5ff-702dd706322c1end	 He started to scream and cry.	Emily picked up her child to comfort him.
0	03e1ec4c-f6e5-45bf-8ced-3d335a1d01fc0	03e1ec4c-f6e5-45bf-8ced-3d335a1d01fc0end	 He was able to make new friends.	Joe ordered some new cable channels, but was still unhappy.
0	11aaa45b-8850-4eaa-8830-2885770f28d90	11aaa45b-8850-4eaa-8830-2885770f28d90end	 He had to go to the hospital.	John had a wonderful evening.
1	52556e86-50fe-4617-9edc-91841103805a1	52556e86-50fe-4617-9edc-91841103805a1end	 Then, they played with some trucks.	They had a good time together.
0	86991c22-02d9-4144-80e7-8531a7a5ccf40	86991c22-02d9-4144-80e7-8531a7a5ccf40end	 Perry was not very happy about that.	Mike and Perry got married.
0	1c3f631c-ef1a-4dc3-bd26-715eea2c57030	1c3f631c-ef1a-4dc3-bd26-715eea2c57030end	 Jane's mother decided that she would give her the recipe.	Jane didn't like to bake.
1	e7594236-eaed-46c5-8389-f1e099bd5e111	e7594236-eaed-46c5-8389-f1e099bd5e111end	 Finally she has lost enough weight to wear skinny jeans.	She wore them proudly to the next party.
1	76962d77-c956-49ba-a135-427a6e78d0e01	76962d77-c956-49ba-a135-427a6e78d0e01end	 When he got there, the entire school was watching.	Tommy ended up doing well regardless of his nerves.
1	ae050b5c-4abe-4cdc-a1e5-401c0146d2201	ae050b5c-4abe-4cdc-a1e5-401c0146d2201end	 She wrote a song about it to memorize the material more easily.	Her song helped her and she then did well.
0	1eb35b08-ec06-4ccd-9cbb-8ccf976249070	1eb35b08-ec06-4ccd-9cbb-8ccf976249070end	 The home was absolutely gorgeous.	The Parker family was frustrated.
0	98824880-225f-4a21-93ae-7a4cbba4d59b0	98824880-225f-4a21-93ae-7a4cbba4d59b0end	 But she wondered if they could live in the wild.	Kelly  remembered  when  her grandmother  showed her the flowers.
0	896a1b17-2dd1-4f0e-9168-7146939f6dcd0	896a1b17-2dd1-4f0e-9168-7146939f6dcd0end	 He picked up his boss by the collar and threw him down.	Fred's boss gave him a large hug.
1	17868cb6-c9eb-42f4-98a8-c6a855d8e11d1	17868cb6-c9eb-42f4-98a8-c6a855d8e11d1end	 There, he purchased a pack of Newports.	Shawn smoked them almost immediately.
0	c6c6c783-9dd4-4506-a064-9997bc933cd20	c6c6c783-9dd4-4506-a064-9997bc933cd20end	 The appraiser told him it was an old ring from an older civilization.	Jim threw the ring away.
0	1471ffe2-1330-48a6-963b-e6798252bac80	1471ffe2-1330-48a6-963b-e6798252bac80end	 Then his mom pushed him on the swing and he went really high.	Benjamin did not enjoy the park.
0	fa0cba9c-0e7b-412e-a5ef-08065139b2dc0	fa0cba9c-0e7b-412e-a5ef-08065139b2dc0end	 The partiers ended up trashing the house.	Sam's parents were upset they had missed the fun.
1	c01e99e8-d517-4e81-ab33-1d09217378211	c01e99e8-d517-4e81-ab33-1d09217378211end	 Bending down, she picked up the shiny item.	It was a quarter.
1	30692936-299b-4ca9-b2fb-74509d0d3e251	30692936-299b-4ca9-b2fb-74509d0d3e251end	 Sarah broke her big toe.	Sara cried out in pain.
1	5a70a9e6-2934-4fbc-8573-98d5e355cc661	5a70a9e6-2934-4fbc-8573-98d5e355cc661end	 Upon entering, Barry decided to grab a beer to drink.	Barry also bought a hot dog.
0	222074bf-dded-4566-92c0-8dddf5272e370	222074bf-dded-4566-92c0-8dddf5272e370end	 He practices very hard.	Francisco became a good surfer.
1	27434ef9-0520-4aa2-836b-c0c800bdc9811	27434ef9-0520-4aa2-836b-c0c800bdc9811end	 To his surprise the camera was worth $5000!	He quickly bought the camera.
1	7dd60447-f348-46d6-a9c8-a8c0e1929ebb1	7dd60447-f348-46d6-a9c8-a8c0e1929ebb1end	 My husband buried her in the backyard.	We miss her so much.
0	17868cb6-c9eb-42f4-98a8-c6a855d8e11d0	17868cb6-c9eb-42f4-98a8-c6a855d8e11d0end	 There, he purchased a pack of Newports.	Shawn gave up smoking on the spot.
0	b5db02e8-2275-4bf2-a8dc-a71a3667ea120	b5db02e8-2275-4bf2-a8dc-a71a3667ea120end	 Betty wouldn't tell him which kind of milk she wanted.	Betty loved to share her opinions.
1	c176e98c-4d7f-4f96-b838-a43acb72865c1	c176e98c-4d7f-4f96-b838-a43acb72865c1end	 So he was proud when he came home with an A on his spelling homework.	His sister congratulated him.
0	4c3e0c4c-317d-4de9-ad61-a850fa521d730	4c3e0c4c-317d-4de9-ad61-a850fa521d730end	 Now Mike and Spot take walks in the park every weekend.	Mike thought Spot was a strange cat, but he liked him.
1	e1f84a09-4ac1-4e21-8e8b-6c12996111b51	e1f84a09-4ac1-4e21-8e8b-6c12996111b51end	 One was especially friendly.	Eva was able to pet one of the squirrels.
1	c8a2430c-9e6f-4ffe-a72e-553d546fc32c1	c8a2430c-9e6f-4ffe-a72e-553d546fc32c1end	 They got stuck in traffic, and were three hours late.	The meal Joe prepared was cold.
0	fb8557d0-f43a-4910-8e9e-6a42c3c6d0ff0	fb8557d0-f43a-4910-8e9e-6a42c3c6d0ff0end	 Dismayed, his family rushed him a mean person they called Vet.	The two then caused more problems.
0	9f6a24c6-f00b-47c7-ac5f-5ca91130ff980	9f6a24c6-f00b-47c7-ac5f-5ca91130ff980end	 He used it a few times and then forgot about it.	He used his selfie stick everyday after that.
0	03ab91cf-7c16-412f-8f41-781e96f9f1e70	03ab91cf-7c16-412f-8f41-781e96f9f1e70end	 Her dad noticed and came running out and pulled her out of the water.	The dad was then pulled out by the girl.
0	873653f4-f427-4d41-86cf-758c51dc46930	873653f4-f427-4d41-86cf-758c51dc46930end	 Allie dieted hard and exercised.	Allie gained all the weight back she had lost.
0	8844fc1d-432b-46e8-8eb1-c78bb87e6c350	8844fc1d-432b-46e8-8eb1-c78bb87e6c350end	 It was hard work which took hours.	Beth was a lazy cook.
1	41006d52-82fa-4f6f-9589-caa9f2c5f3b11	41006d52-82fa-4f6f-9589-caa9f2c5f3b11end	 They soon were shopping and chatting together all the time.	Joss considered the exchange student to be like a sister.
1	5c13700a-af24-4f7c-99ec-e9ee2b68ec981	5c13700a-af24-4f7c-99ec-e9ee2b68ec981end	 Than, she looked through all the ads in the paper for the best deals.	She found the best places to shop and purchase all her supplies.
0	21710e6b-50ea-40c0-99c8-41182a24d8570	21710e6b-50ea-40c0-99c8-41182a24d8570end	 She noticed that it was a half of a foot long.	Nancy couldn't wait to get the rest of the pizza.
1	0444951c-aece-494e-bacc-ef5d9f70ad901	0444951c-aece-494e-bacc-ef5d9f70ad901end	 He told his friends to drive with him up to the resort.	They rented a car and had a wonderful time skiing.
1	51331d6f-f1df-4163-8747-ec4c7d5b1d8a1	51331d6f-f1df-4163-8747-ec4c7d5b1d8a1end	 Thirty minutes had passed and her date did not show up.	Amelia went back home.
0	549ab2c4-c609-4c30-b0b9-ce126b9cb78c0	549ab2c4-c609-4c30-b0b9-ce126b9cb78c0end	 To his surprise, the sauce came out creamy and delicious.	He decided to serve meatloaf instead.
0	f0fdfa37-a5cd-4afc-b01e-59ec46e2e2490	f0fdfa37-a5cd-4afc-b01e-59ec46e2e2490end	 She was so freaked out, she turned around and left.	She decided to give it a chance, and returned to the party.
0	ed4c0e4e-ef66-49bb-b0e8-5f38bd3ba5690	ed4c0e4e-ef66-49bb-b0e8-5f38bd3ba5690end	 John confesses he was trying to make her like him more.	John was happy about being rejected.
1	7f0ff4e8-3c77-41a5-8107-916dd66cb22d1	7f0ff4e8-3c77-41a5-8107-916dd66cb22d1end	 The phone ended up jumping out of my pocket.	I almost cracked my phone.
1	933a7de5-8897-4f34-92b5-90d522a474ee1	933a7de5-8897-4f34-92b5-90d522a474ee1end	 Stacey shared her chips with Kevin.	Kevin thanked Stacy and they enjoyed their time at the park.
0	83c7ec4c-f2e3-4474-8897-5cab30a270420	83c7ec4c-f2e3-4474-8897-5cab30a270420end	 We went to dinner and then a movie.	I had a terrible time.
1	53256d2e-3e79-41ca-9f59-52bc217496f11	53256d2e-3e79-41ca-9f59-52bc217496f11end	 Soon her stomach hurt.	Tori fell ill because of eating too much candy.
0	0b2e246e-9290-465e-ad33-77af5e6815280	0b2e246e-9290-465e-ad33-77af5e6815280end	 He loved it so much, he built a large tree house and moved in.	He tore it apart.
0	bbb86163-0aa5-467a-bcfb-a37138d2e5ee0	bbb86163-0aa5-467a-bcfb-a37138d2e5ee0end	 However, she continues until she has her degree.	Maureen said girls didn't belong in science professions.
1	f407ed78-e481-4579-8b32-5b4bca206a041	f407ed78-e481-4579-8b32-5b4bca206a041end	 I did just as it asked.	The baked eggs were great.
0	93e752a9-e351-4148-98f2-3a6f1b89b3c60	93e752a9-e351-4148-98f2-3a6f1b89b3c60end	 She thought the interview went pretty well.	She turned down the job when the manager offered it to her.
1	128450e2-4f28-4a20-a5b5-91805a6eef051	128450e2-4f28-4a20-a5b5-91805a6eef051end	 She drove all the way to Florida alone.	However the experience was no fun without her friends.
1	6fba848e-7b8c-4d7b-9eab-40f8d2add9061	6fba848e-7b8c-4d7b-9eab-40f8d2add9061end	 It almost hit a fellow coworker.	Don knew he would have to improve.
1	247bcc69-4e51-4a1b-ae20-839ab1df13c91	247bcc69-4e51-4a1b-ae20-839ab1df13c91end	 He was accidentally shot dead in the crossfire.	Dal made a bad decision.
0	648cf01c-fcf2-4ce1-8f9d-235cf788ba250	648cf01c-fcf2-4ce1-8f9d-235cf788ba250end	 He saved his allowance.	Chase ran away from home.
0	9bedc73a-bd04-4a08-9d93-d6da9dd339910	9bedc73a-bd04-4a08-9d93-d6da9dd339910end	 It snores like a human.	White doesn.
1	8e39f61f-2d96-460d-b99e-daf36af614f01	8e39f61f-2d96-460d-b99e-daf36af614f01end	 She attended college for journalism and made high marks.	After graduation, she was offered a job at NBC News.
1	33ccaec6-8ae3-4569-8a79-05ccb6b271841	33ccaec6-8ae3-4569-8a79-05ccb6b271841end	 Next he peed in the wading pool.	Some people noticed and Johnny got in trouble.
0	62925eb3-37ff-4f69-aa07-14ac0142ffcf0	62925eb3-37ff-4f69-aa07-14ac0142ffcf0end	 Finally he remembered that it was back at the store to get resized.	Andrew was disappointed he found the ring.
